id,name,first_name,last_name,team,team_name,team_short_name,team_id,position,positions,default_pos_id,pos_ids,pos_ids_no_flex,status,injury_status,rank,short_name,url_name,headshot_url,upcoming_event_status,table_rank,owner_team,owner_tooltip,owner_team_id,next_opponent_raw,next_opponent,next_opponent_is_away,next_kickoff,next_event_id,season_points,fppg_value,percent_owned,percent_started,percent_started_delta
06mvz,Savio,,,MCI,Manchester City,MCI,110080,M,M,701,702,702,5,,335,Savio,savio-moreira-de-oliveira,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,335,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,61,3.59,35%,-1%,-1.0
06zxz,Scott Bailey,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,5,,533,S. Bailey,scott-bailey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,533,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
02lpl,Seamus Coleman,,,EVE,Everton,EVE,110050,D,D,703,703,703,5,,486,S. Coleman,seamus-coleman,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,486,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,1,0.33,0%,0%,
04ug0,Sean Longstaff,,,LEE,Leeds United,LEE,110261,M,M,702,702,702,5,,243,S. Longstaff,sean-longstaff,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,243,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,113.5,6.68,16%,-2%,-1.0
06rnn,Sean Neave,,,NEW,Newcastle United,NEW,110101,F,F,701,701,701,5,,758,S. Neave,sean-neave,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,758,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
06y28,Sebastiaan Bornauw,,,LEE,Leeds United,LEE,110261,D,D,703,703,703,5,,392,S. Bornauw,sebastiaan-bornauw,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,392,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,31.25,3.47,0%,0%,
06roh,Sekou Koné,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,701,S. Koné,sekou-kone,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,701,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
070hl,Senne Lammens,,,MUN,Manchester United,MUN,110090,G,G,704,704,704,5,,164,S. Lammens,senne-lammens,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,2,164,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,158.5,6.34,56%,0%,
05220,Sepp van den Berg,,,BRF,Brentford,BRF,110237,D,D,703,703,703,,,62,S. van den Berg,sepp-van-den-berg,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,2,62,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,EVE<br/>Sat 7:00AM,EVE,False,Sat 7:00AM,06c4g,242.5,9.33,70%,+4%,1.0
072cb,Seth Ridgeon,,,FUL,Fulham,FUL,110063,M,M,702,702,702,5,,808,S. Ridgeon,seth-ridgeon,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,808,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,0,0,0%,0%,
06zc0,Seung-Soo Park,,,NEW,Newcastle United,NEW,110101,F,F,701,701,701,5,,781,S. Park,seung-soo-park,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,781,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
06v0c,Shea Lacey,,,MUN,Manchester United,MUN,110090,F,F,701,701,701,5,,466,S. Lacey,shea-lacey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,466,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,3.5,1.75,0%,0%,
06qgn,Shumaira Mheuka,,,CHE,Chelsea,CHE,110040,F,F,701,701,701,5,,740,S. Mheuka,shumaira-mheuka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,740,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,0,0,0%,0%,
06uzm,Shurandy Sambo,,,BUR,Burnley,BUR,110223,D,D,703,703,703,5,,827,S. Sambo,shurandy-sambo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,827,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,0,0,0%,0%,
0626q,Simon Adingra,,,SUN,Sunderland,SUN,110141,M,M,701,702,702,5,,349,S. Adingra,simon-adingra,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,349,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,56.25,4.02,23%,0%,
033l8,Simon Moore,,,SUN,Sunderland,SUN,110141,G,G,704,704,704,5,,744,S. Moore,simon-moore,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,744,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
04e1k,Solly March,,,BHA,Brighton,BHA,110240,M,M,702,702,702,5,,723,S. March,solly-march,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,723,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,0,0,2%,0%,
03v9d,Son Heung-Min,,,TOT,Tottenham Hotspur,TOT,110160,F,F,701,701,701,5,,847,Son Heung-Min,heung-min-son,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,847,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,10%,0%,
070g9,Soungoutou Magassa,,,WHU,West Ham United,WHU,110175,M,M,702,702,702,5,,321,S. Magassa,soungoutou-magassa,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,,321,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,70,3.5,1%,0%,
062p0,Stefan Bajcetic,,,LIV,Liverpool,LIV,110070,M,M,702,702,702,5,,535,S. Bajcetic,stefan-bajcetic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,535,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,1%,0%,
062cw,Stefan Ortega,,,NOT,Nottingham Forest,NOT,110105,G,G,704,704,704,5,,421,Stefan Ortega,stefan-ortega-moreno,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,421,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,19.25,6.42,2%,0%,
06xzc,Stefanos Tzimas,,,BHA,Brighton,BHA,110240,F,F,701,701,701,5,,400,S. Tzimas,stefanos-tzimas,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,400,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,28.75,3.19,1%,0%,
06nbu,Stephen Mfuni,,,MCI,Manchester City,MCI,110080,D,D,703,703,703,5,,739,S. Mfuni,stephen-mfuni,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,739,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,0%,0%,
06fwn,Steven Benda,,,FUL,Fulham,FUL,110063,G,G,704,704,704,5,,541,S. Benda,steven-benda,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,541,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,0,0,0%,0%,
062a9,Sven Botman,,,NEW,Newcastle United,NEW,110101,D,D,703,703,703,5,,187,S. Botman,sven-botman,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,187,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,147,8.17,48%,+23%,1.0
06ys4,Sverre Nypan,,,MCI,Manchester City,MCI,110080,M,M,702,702,702,5,,765,S. Nypan,sverre-nypan,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,765,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,1%,0%,
072j7,TJ Carroll,,,AVL,Aston Villa,AVL,110011,D,D,703,703,703,5,,569,T. Carroll,tj-carroll,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,569,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,0,0,0%,0%,
04rzl,Taiwo Awoniyi,,,NOT,Nottingham Forest,NOT,110105,F,F,701,701,701,5,,376,T. Awoniyi,taiwo-awoniyi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,376,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,39.5,3.29,1%,0%,
0410j,Tammy Abraham,,,AVL,Aston Villa,AVL,110011,F,F,701,701,701,5,,414,T. Abraham,tammy-abraham,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,414,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,24,3,25%,-7%,-1.0
05a6d,Tariq Lamptey,,,BHA,Brighton,BHA,110240,D,D,703,703,703,5,,709,T. Lamptey,tariq-lamptey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,709,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,0,0,0%,0%,
06ib6,Tawanda Chirewa,,,WOL,Wolverhampton,WOL,110191,M,M,701,702,702,5,,497,T. Chirewa,tawanda-chirewa,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,497,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,0.25,0.12,0%,0%,
05ymb,Tayo Adaramola,,,CRY,Crystal Palace,CRY,110045,D,D,703,703,703,5,,503,T. Adaramola,tayo-adaramola,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,503,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
06jb3,Ted Curd,,,CHE,Chelsea,CHE,110040,G,G,704,704,704,5,,589,T. Curd,ted-curd,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,589,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,0,0,0%,0%,
05xtr,Teddy Sharman-Lowe,,,CHE,Chelsea,CHE,110040,G,G,704,704,704,5,,834,T. Sharman-Lowe,teddy-sharman-lowe,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,834,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,0,0,0%,0%,
06l53,Temple Ojinnaka,,,WOL,Wolverhampton,WOL,110191,M,M,702,702,702,5,,770,T. Ojinnaka,temple-ojinnaka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,770,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,0,0,0%,0%,
06ybp,Thierno Barry,,,EVE,Everton,EVE,110050,F,F,701,701,701,5,,171,T. Barry,thierno-barry,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,171,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,155,5,49%,-7%,-1.0
05rbn,Thomas McGill,,,BHA,Brighton,BHA,110240,G,G,704,704,704,5,,729,T. McGill,thomas-mcgill,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,729,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,0,0,0%,0%,
06v06,Tijjani Reijnders,,,MCI,Manchester City,MCI,110080,M,M,702,702,702,5,,165,T. Reijnders,tijjani-reijnders,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,165,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,158.25,6.09,74%,-4%,-1.0
05t6z,Tim Iroegbunam,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,264,T. Iroegbunam,tim-iroegbunam,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,264,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,95.25,4.14,2%,0%,
06xzk,Timothee Pembélé,,,SUN,Sunderland,SUN,110141,D,D,703,703,703,5,,786,T. Pembélé,timothee-pembele,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,786,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
05o4c,Timothy Castagne,,,FUL,Fulham,FUL,110063,D,D,703,703,703,,,260,T. Castagne,timothy-castagne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,2,260,Marosi,SO - Marosi's Mighty Magyars,rrn428q7mdlgnsen,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,97,4.22,8%,+7%,1.0
06crn,Toby Collyer,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,583,T. Collyer,toby-collyer,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,583,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
070hd,Tolu Arokodare,,,WOL,Wolverhampton,WOL,110191,F,F,701,701,701,5,,184,T. Arokodare,tolu-arokodare,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,2,184,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,147.75,5.47,10%,-1%,-1.0
0328q,Tom Cairney,,,FUL,Fulham,FUL,110063,M,M,702,702,702,5,,399,T. Cairney,tom-cairney,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,399,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,29.25,1.46,1%,-1%,-1.0
06qvu,Tom Edozie,,,WOL,Wolverhampton,WOL,110191,F,F,701,701,701,5,,438,T. Edozie,tom-edozie,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,438,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,11.5,11.5,0%,0%,
03dwz,Tom Heaton,,,MUN,Manchester United,MUN,110090,G,G,704,704,704,5,,660,T. Heaton,tom-heaton,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,660,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
06cmt,Tom King,,,EVE,Everton,EVE,110050,G,G,704,704,704,5,,693,T. King,tom-king,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,693,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
06uzs,Tom Tweedy,,,BUR,Burnley,BUR,110223,F,F,701,701,701,5,,868,T. Tweedy,tom-tweedy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,868,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,0,0,0%,0%,
06uns,Tom Watson,,,BHA,Brighton,BHA,110240,F,F,701,701,701,5,,491,T. Watson,tom-watson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,491,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,1,0.17,0%,0%,
05gcp,Tomas Soucek,,,WHU,West Ham United,WHU,110175,M,M,702,702,702,,,151,T. Soucek,tomas-soucek,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,2,151,ozanbjk,SO - Ozan,7yp2wjl3mdacx26p,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,163.75,5.85,43%,+12%,1.0
06yjz,Tommy Pilling,,,LIV,Liverpool,LIV,110070,M,M,702,702,702,5,,789,T. Pilling,tommy-pilling,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,789,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,0%,0%,
06nk0,Tommy Setford,,,ARS,Arsenal,ARS,110000,G,G,704,704,704,5,,832,T. Setford,tommy-setford,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,832,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
03yeg,Tosin Adarabioyo,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,5,,308,T. Adarabioyo,tosin-adarabioyo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,308,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,75.75,5.05,7%,0%,
05yg5,Toti,,,WOL,Wolverhampton,WOL,110191,D,D,703,703,703,5,,356,Toti,toti-antonio-gomes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,356,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,50.25,3.59,2%,0%,
06v0g,Trai Hume,,,SUN,Sunderland,SUN,110141,D,D,703,703,703,,,87,T. Hume,trai-hume,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,2,87,Marosi,SO - Marosi's Mighty Magyars,rrn428q7mdlgnsen,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,221.75,7.15,65%,+2%,1.0
06jfq,Travis Hernes,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,5,,664,T. Hernes,travis-hernes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,664,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
06awp,Travis Patterson,,,AVL,Aston Villa,AVL,110011,D,D,703,703,703,5,,783,T. Patterson,travis-patterson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,783,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,0,0,0%,0%,
06rkr,Trent Kone-Doherty,,,LIV,Liverpool,LIV,110070,F,F,701,701,701,5,,699,T. Kone-Doherty,trent-kone-doherty,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,699,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,0%,0%,
04mup,Trevoh Chalobah,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,5,,46,T. Chalobah,trevoh-chalobah,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,46,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,255.75,8.82,86%,-1%,-1.0
06v0w,Trey Ogunsuyi,,,SUN,Sunderland,SUN,110141,F,F,701,701,701,5,,769,T. Ogunsuyi,trey-ogunsuyi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,769,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
06hze,Treymaurice Nyoni,,,LIV,Liverpool,LIV,110070,M,M,702,702,702,5,,480,T. Nyoni,treymaurice-nyoni,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,480,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,1.5,0.38,1%,0%,
06prt,Triston Rowe,,,AVL,Aston Villa,AVL,110011,D,D,703,703,703,5,,816,T. Rowe,triston-rowe,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,816,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,0,0,0%,0%,
072x9,Tye Hall,,,TOT,Tottenham Hotspur,TOT,110160,M,M,702,702,702,5,,647,T. Hall,tye-hall,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,647,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
062h7,Tyler Adams,,,BOU,Bournemouth,BOU,110034,M,M,702,702,702,5,,250,T. Adams,tyler-adams,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,,250,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,105,5.83,11%,-1%,-1.0
06195,Tyler Dibling,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,407,T. Dibling,tyler-dibling,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,407,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,27,1.93,2%,0%,
06v0a,Tyler Fletcher,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,621,T. Fletcher,tyler-fletcher,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,621,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
064op,Tyler Fredricson,,,MUN,Manchester United,MUN,110090,D,D,703,703,703,5,,493,T. Fredricson,tyler-fredricson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,493,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0.5,0.5,0%,0%,
05uhk,Tyler Morton,,,LIV,Liverpool,LIV,110070,M,M,702,702,702,5,,749,T. Morton,tyler-morton,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,749,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,0%,0%,
05r93,Tyler Onyango,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,775,T. Onyango,tyler-onyango,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,775,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
